Serial Number,Shape Type,X,Y,Width,Height,Rotation,Frame Color,Fill Color,Is Filled
3963,Rectangle,168.3957361888987,193.02158743416896,15.0,15.0,-22.463101499062315,#000000,#FF0000,True
3964,Rectangle,185.05972817193117,187.55063037517044,15.0,15.0,-19.36787939110598,#000000,#FF0000,True
3965,Rectangle,131.05882767403318,233.92612944416248,15.0,15.0,62.07912378006627,#000000,#FF0000,True
3972,Rectangle,178.07125006104093,227.98734548854043,15.0,15.0,-70.17719180954927,#000000,#FF0000,True
3973,Rectangle,183.1941860005076,212.03920903368146,15.0,15.0,-72.12599507510112,#000000,#FF0000,True
3986,Rectangle,164.54233760223144,217.29970983038254,15.0,15.0,110.89374404488247,#000000,#FF0000,True
3987,Rectangle,159.9327774866107,232.67073394516444,15.0,15.0,107.94965879250586,#000000,#FF0000,True
3989,Rectangle,178.78300716489235,208.05072041445237,5.0,10.0,21.0,#000000,#FF0000,True
184,Triangle,168.0619646334407,205.7319648286583,10.0,10.0,-160.0,#000000,#FF0000,True
185,Triangle,186.26068271588474,199.97020852456444,10.0,10.0,-158.0,#000000,#FF0000,True
3990,Rectangle,196.56013332264604,202.5700253934849,5.0,10.0,23.0,#000000,#FF0000,True
3991,Rectangle,151.31529725814937,224.46621292586178,10.0,10.0,18.0,#000000,#FF0000,True
186,Triangle,154.96747909334215,214.13838418781995,10.0,10.0,-158.0,#000000,#FF0000,True
3992,Rectangle,148.51352284600927,237.02395191709638,5.0,10.0,-25.0,#000000,#FF0000,True
187,Triangle,144.70522899318445,225.61271107146104,10.0,10.0,-28.0,#000000,#FF0000,True
3993,Rectangle,153.9685478120976,235.78494812117526,5.0,5.0,-74.0,#000000,#FF0000,True
3997,Rectangle,152.25620478679667,246.88287776339564,5.0,5.0,-28.0,#000000,#FF0000,True
